Location,Date,TodayCases,YesterdayCases,DailyCasesSpikeTiers
Mongolia,2020-03-11,0,1,Excellent Measures in Place
Mongolia,2020-03-12,0,0,Excellent Measures in Place
Mongolia,2020-03-13,0,0,Excellent Measures in Place
Mongolia,2020-03-14,0,0,Excellent Measures in Place
Mongolia,2020-03-15,0,0,Excellent Measures in Place
Mongolia,2020-03-16,0,0,Excellent Measures in Place
Mongolia,2020-03-17,4,0,Good Measures in Place
Mongolia,2020-03-18,1,4,Excellent Measures in Place
Mongolia,2020-03-19,0,1,Excellent Measures in Place
Mongolia,2020-03-20,0,0,Excellent Measures in Place
Mongolia,2020-03-21,4,0,Good Measures in Place
Mongolia,2020-03-22,0,4,Excellent Measures in Place
Mongolia,2020-03-23,0,0,Excellent Measures in Place
Mongolia,2020-03-24,0,0,Excellent Measures in Place
Mongolia,2020-03-25,0,0,Excellent Measures in Place
Mongolia,2020-03-26,1,0,Excellent Measures in Place
Mongolia,2020-03-27,0,1,Excellent Measures in Place
Mongolia,2020-03-28,1,0,Excellent Measures in Place
Mongolia,2020-03-29,0,1,Excellent Measures in Place
Mongolia,2020-03-30,0,0,Excellent Measures in Place
Mongolia,2020-03-31,0,0,Excellent Measures in Place
Mongolia,2020-04-01,2,0,Good Measures in Place
Mongolia,2020-04-02,0,2,Excellent Measures in Place
Mongolia,2020-04-03,0,0,Excellent Measures in Place
Mongolia,2020-04-04,0,0,Excellent Measures in Place
Mongolia,2020-04-05,0,0,Excellent Measures in Place
Mongolia,2020-04-06,1,0,Excellent Measures in Place
Mongolia,2020-04-07,0,1,Excellent Measures in Place
Mongolia,2020-04-08,1,0,Excellent Measures in Place
Mongolia,2020-04-09,0,1,Excellent Measures in Place
Mongolia,2020-04-10,0,0,Excellent Measures in Place
Mongolia,2020-04-11,0,0,Excellent Measures in Place
Mongolia,2020-04-12,0,0,Excellent Measures in Place
Mongolia,2020-04-13,1,0,Excellent Measures in Place
Mongolia,2020-04-14,13,1,Monitor
Mongolia,2020-04-15,0,13,Excellent Measures in Place
Mongolia,2020-04-16,1,0,Excellent Measures in Place
Mongolia,2020-04-17,0,1,Excellent Measures in Place
Mongolia,2020-04-18,0,0,Excellent Measures in Place
Mongolia,2020-04-19,1,0,Excellent Measures in Place
Mongolia,2020-04-20,1,1,Excellent Measures in Place
Mongolia,2020-04-21,1,1,Excellent Measures in Place
Mongolia,2020-04-22,1,1,Excellent Measures in Place
Mongolia,2020-04-23,1,1,Excellent Measures in Place
Mongolia,2020-04-24,1,1,Excellent Measures in Place
Mongolia,2020-04-25,0,1,Excellent Measures in Place
Mongolia,2020-04-26,1,0,Excellent Measures in Place
Mongolia,2020-04-27,0,1,Excellent Measures in Place
Mongolia,2020-04-28,0,0,Excellent Measures in Place
Mongolia,2020-04-29,0,0,Excellent Measures in Place
Mongolia,2020-04-30,0,0,Excellent Measures in Place
Mongolia,2020-05-01,0,0,Excellent Measures in Place
Mongolia,2020-05-02,1,0,Excellent Measures in Place
Mongolia,2020-05-03,0,1,Excellent Measures in Place
Mongolia,2020-05-04,1,0,Excellent Measures in Place
Mongolia,2020-05-05,1,1,Excellent Measures in Place
Mongolia,2020-05-06,0,1,Excellent Measures in Place
Mongolia,2020-05-07,0,0,Excellent Measures in Place
Mongolia,2020-05-08,1,0,Excellent Measures in Place
Mongolia,2020-05-09,0,1,Excellent Measures in Place
Mongolia,2020-05-10,0,0,Excellent Measures in Place
Mongolia,2020-05-11,0,0,Excellent Measures in Place
Mongolia,2020-05-12,0,0,Excellent Measures in Place
Mongolia,2020-05-13,0,0,Excellent Measures in Place
Mongolia,2020-05-14,56,0,Investigate
Mongolia,2020-05-15,0,56,Excellent Measures in Place
Mongolia,2020-05-16,37,0,Monitor
Mongolia,2020-05-17,1,37,Excellent Measures in Place
Mongolia,2020-05-18,4,1,Good Measures in Place
Mongolia,2020-05-19,0,4,Excellent Measures in Place
Mongolia,2020-05-20,0,0,Excellent Measures in Place
Mongolia,2020-05-21,0,0,Excellent Measures in Place
Mongolia,2020-05-22,1,0,Excellent Measures in Place
Mongolia,2020-05-23,0,1,Excellent Measures in Place
Mongolia,2020-05-24,0,0,Excellent Measures in Place
Mongolia,2020-05-25,0,0,Excellent Measures in Place
Mongolia,2020-05-26,0,0,Excellent Measures in Place
Mongolia,2020-05-27,7,0,Standard
Mongolia,2020-05-28,13,7,Standard
Mongolia,2020-05-29,18,13,Standard
Mongolia,2020-05-30,0,18,Excellent Measures in Place
Mongolia,2020-05-31,0,0,Excellent Measures in Place
Mongolia,2020-06-01,6,0,Standard
Mongolia,2020-06-02,0,6,Excellent Measures in Place
Mongolia,2020-06-03,0,0,Excellent Measures in Place
Mongolia,2020-06-04,1,0,Excellent Measures in Place
Mongolia,2020-06-05,5,1,Good Measures in Place
Mongolia,2020-06-06,2,5,Excellent Measures in Place
Mongolia,2020-06-07,0,2,Excellent Measures in Place
Mongolia,2020-06-08,1,0,Excellent Measures in Place
Mongolia,2020-06-09,0,1,Excellent Measures in Place
Mongolia,2020-06-10,0,0,Excellent Measures in Place
Mongolia,2020-06-11,3,0,Good Measures in Place
Mongolia,2020-06-12,0,3,Excellent Measures in Place
Mongolia,2020-06-13,0,0,Excellent Measures in Place
Mongolia,2020-06-14,0,0,Excellent Measures in Place
Mongolia,2020-06-15,0,0,Excellent Measures in Place
Mongolia,2020-06-16,0,0,Excellent Measures in Place
Mongolia,2020-06-17,4,0,Good Measures in Place
Mongolia,2020-06-18,3,4,Excellent Measures in Place
Mongolia,2020-06-19,0,3,Excellent Measures in Place
Mongolia,2020-06-20,2,0,Good Measures in Place
Mongolia,2020-06-21,7,2,Standard
Mongolia,2020-06-22,2,7,Excellent Measures in Place
Mongolia,2020-06-23,0,2,Excellent Measures in Place
Mongolia,2020-06-24,1,0,Excellent Measures in Place
Mongolia,2020-06-25,3,1,Good Measures in Place
Mongolia,2020-06-26,0,3,Excellent Measures in Place
Mongolia,2020-06-27,0,0,Excellent Measures in Place
Mongolia,2020-06-28,1,0,Excellent Measures in Place
Mongolia,2020-06-29,0,1,Excellent Measures in Place
Mongolia,2020-06-30,0,0,Excellent Measures in Place
Mongolia,2020-07-01,0,0,Excellent Measures in Place
Mongolia,2020-07-02,0,0,Excellent Measures in Place
Mongolia,2020-07-03,0,0,Excellent Measures in Place
Mongolia,2020-07-04,0,0,Excellent Measures in Place
Mongolia,2020-07-05,0,0,Excellent Measures in Place
Mongolia,2020-07-06,5,0,Standard
Mongolia,2020-07-07,2,5,Excellent Measures in Place
Mongolia,2020-07-08,0,2,Excellent Measures in Place
Mongolia,2020-07-09,0,0,Excellent Measures in Place
Mongolia,2020-07-10,0,0,Excellent Measures in Place
Mongolia,2020-07-11,3,0,Good Measures in Place
Mongolia,2020-07-12,0,3,Excellent Measures in Place
Mongolia,2020-07-13,13,0,Monitor
Mongolia,2020-07-14,18,13,Standard
Mongolia,2020-07-15,0,18,Excellent Measures in Place
Mongolia,2020-07-16,1,0,Excellent Measures in Place
Mongolia,2020-07-17,25,1,Monitor
Mongolia,2020-07-18,0,25,Excellent Measures in Place
Mongolia,2020-07-19,0,0,Excellent Measures in Place
Mongolia,2020-07-20,0,0,Excellent Measures in Place
Mongolia,2020-07-21,0,0,Excellent Measures in Place
Mongolia,2020-07-22,0,0,Excellent Measures in Place
Mongolia,2020-07-23,1,0,Excellent Measures in Place
Mongolia,2020-07-24,0,1,Excellent Measures in Place
Mongolia,2020-07-25,0,0,Excellent Measures in Place
Mongolia,2020-07-26,0,0,Excellent Measures in Place
Mongolia,2020-07-27,1,0,Excellent Measures in Place
Mongolia,2020-07-28,2,1,Excellent Measures in Place
Mongolia,2020-07-29,0,2,Excellent Measures in Place
Mongolia,2020-07-30,0,0,Excellent Measures in Place
Mongolia,2020-07-31,0,0,Excellent Measures in Place
Mongolia,2020-08-01,2,0,Good Measures in Place
Mongolia,2020-08-02,0,2,Excellent Measures in Place
Mongolia,2020-08-03,0,0,Excellent Measures in Place
Mongolia,2020-08-04,0,0,Excellent Measures in Place
Mongolia,2020-08-05,0,0,Excellent Measures in Place
Mongolia,2020-08-06,0,0,Excellent Measures in Place
Mongolia,2020-08-07,0,0,Excellent Measures in Place
Mongolia,2020-08-08,0,0,Excellent Measures in Place
Mongolia,2020-08-09,0,0,Excellent Measures in Place
Mongolia,2020-08-10,0,0,Excellent Measures in Place
Mongolia,2020-08-11,0,0,Excellent Measures in Place
Mongolia,2020-08-12,4,0,Good Measures in Place
Mongolia,2020-08-13,0,4,Excellent Measures in Place
Mongolia,2020-08-14,1,0,Excellent Measures in Place
Mongolia,2020-08-15,0,1,Excellent Measures in Place
Mongolia,2020-08-16,0,0,Excellent Measures in Place
Mongolia,2020-08-17,0,0,Excellent Measures in Place
Mongolia,2020-08-18,0,0,Excellent Measures in Place
Mongolia,2020-08-19,0,0,Excellent Measures in Place
Mongolia,2020-08-20,0,0,Excellent Measures in Place
Mongolia,2020-08-21,0,0,Excellent Measures in Place
Mongolia,2020-08-22,0,0,Excellent Measures in Place
Mongolia,2020-08-23,0,0,Excellent Measures in Place
Mongolia,2020-08-24,0,0,Excellent Measures in Place
Mongolia,2020-08-25,2,0,Good Measures in Place
Mongolia,2020-08-26,1,2,Excellent Measures in Place
Mongolia,2020-08-27,0,1,Excellent Measures in Place
Mongolia,2020-08-28,0,0,Excellent Measures in Place
Mongolia,2020-08-29,0,0,Excellent Measures in Place
Mongolia,2020-08-30,0,0,Excellent Measures in Place
Mongolia,2020-08-31,3,0,Good Measures in Place
Mongolia,2020-09-01,2,3,Excellent Measures in Place
Mongolia,2020-09-02,0,2,Excellent Measures in Place
Mongolia,2020-09-03,4,0,Good Measures in Place
Mongolia,2020-09-04,0,4,Excellent Measures in Place
Mongolia,2020-09-05,0,0,Excellent Measures in Place
Mongolia,2020-09-06,0,0,Excellent Measures in Place
Mongolia,2020-09-07,0,0,Excellent Measures in Place
Mongolia,2020-09-08,0,0,Excellent Measures in Place
Mongolia,2020-09-09,0,0,Excellent Measures in Place
Mongolia,2020-09-10,1,0,Excellent Measures in Place
Mongolia,2020-09-11,0,1,Excellent Measures in Place
Mongolia,2020-09-12,0,0,Excellent Measures in Place
Mongolia,2020-09-13,0,0,Excellent Measures in Place
Mongolia,2020-09-14,0,0,Excellent Measures in Place
Mongolia,2020-09-15,0,0,Excellent Measures in Place
Mongolia,2020-09-16,0,0,Excellent Measures in Place
Mongolia,2020-09-17,0,0,Excellent Measures in Place
Mongolia,2020-09-18,0,0,Excellent Measures in Place
Mongolia,2020-09-19,1,0,Excellent Measures in Place
Mongolia,2020-09-20,0,1,Excellent Measures in Place
Mongolia,2020-09-21,1,0,Excellent Measures in Place
Mongolia,2020-09-22,0,1,Excellent Measures in Place
Mongolia,2020-09-23,0,0,Excellent Measures in Place
Mongolia,2020-09-24,0,0,Excellent Measures in Place
Mongolia,2020-09-25,0,0,Excellent Measures in Place
Mongolia,2020-09-26,0,0,Excellent Measures in Place
Mongolia,2020-09-27,0,0,Excellent Measures in Place
Mongolia,2020-09-28,0,0,Excellent Measures in Place
Mongolia,2020-09-29,0,0,Excellent Measures in Place
Mongolia,2020-09-30,0,0,Excellent Measures in Place
Mongolia,2020-10-01,0,0,Excellent Measures in Place
Mongolia,2020-10-02,0,0,Excellent Measures in Place
Mongolia,2020-10-03,0,0,Excellent Measures in Place
Mongolia,2020-10-04,1,0,Excellent Measures in Place
Mongolia,2020-10-05,1,1,Excellent Measures in Place
Mongolia,2020-10-06,0,1,Excellent Measures in Place
Mongolia,2020-10-07,0,0,Excellent Measures in Place
Mongolia,2020-10-08,0,0,Excellent Measures in Place
Mongolia,2020-10-09,0,0,Excellent Measures in Place
Mongolia,2020-10-10,0,0,Excellent Measures in Place
Mongolia,2020-10-11,3,0,Good Measures in Place
Mongolia,2020-10-12,2,3,Excellent Measures in Place
Mongolia,2020-10-13,0,2,Excellent Measures in Place
Mongolia,2020-10-14,0,0,Excellent Measures in Place
Mongolia,2020-10-15,0,0,Excellent Measures in Place
Mongolia,2020-10-16,0,0,Excellent Measures in Place
Mongolia,2020-10-17,0,0,Excellent Measures in Place
Mongolia,2020-10-18,4,0,Good Measures in Place
Mongolia,2020-10-19,2,4,Excellent Measures in Place
Mongolia,2020-10-20,1,2,Excellent Measures in Place
Mongolia,2020-10-21,1,1,Excellent Measures in Place
Mongolia,2020-10-22,0,1,Excellent Measures in Place
Mongolia,2020-10-23,0,0,Excellent Measures in Place
Mongolia,2020-10-24,10,0,Standard
Mongolia,2020-10-25,1,10,Excellent Measures in Place
Mongolia,2020-10-26,1,1,Excellent Measures in Place
Mongolia,2020-10-27,0,1,Excellent Measures in Place
Mongolia,2020-10-28,0,0,Excellent Measures in Place
Mongolia,2020-10-29,0,0,Excellent Measures in Place
Mongolia,2020-10-30,6,0,Standard
Mongolia,2020-10-31,0,6,Excellent Measures in Place
Mongolia,2020-11-01,3,0,Good Measures in Place
Mongolia,2020-11-02,1,3,Excellent Measures in Place
Mongolia,2020-11-03,2,1,Excellent Measures in Place
Mongolia,2020-11-04,1,2,Excellent Measures in Place
Mongolia,2020-11-05,3,1,Good Measures in Place
Mongolia,2020-11-06,1,3,Excellent Measures in Place
Mongolia,2020-11-07,0,1,Excellent Measures in Place
Mongolia,2020-11-08,5,0,Standard
Mongolia,2020-11-09,6,5,Excellent Measures in Place
Mongolia,2020-11-10,14,6,Standard
Mongolia,2020-11-11,24,14,Standard
Mongolia,2020-11-12,6,24,Excellent Measures in Place
Mongolia,2020-11-13,4,6,Excellent Measures in Place
Mongolia,2020-11-14,12,4,Standard
Mongolia,2020-11-15,3,12,Excellent Measures in Place
Mongolia,2020-11-16,3,3,Excellent Measures in Place
Mongolia,2020-11-17,21,3,Monitor
Mongolia,2020-11-18,50,21,Monitor
Mongolia,2020-11-19,50,50,Excellent Measures in Place
Mongolia,2020-11-20,23,50,Excellent Measures in Place
Mongolia,2020-11-21,30,23,Standard
Mongolia,2020-11-22,32,30,Good Measures in Place
Mongolia,2020-11-23,32,32,Excellent Measures in Place
Mongolia,2020-11-24,27,32,Excellent Measures in Place
Mongolia,2020-11-25,13,27,Excellent Measures in Place
Mongolia,2020-11-26,26,13,Monitor
Mongolia,2020-11-27,22,26,Excellent Measures in Place
Mongolia,2020-11-28,24,22,Good Measures in Place
Mongolia,2020-11-29,7,24,Excellent Measures in Place
Mongolia,2020-11-30,10,7,Good Measures in Place
Mongolia,2020-12-01,11,10,Excellent Measures in Place
Mongolia,2020-12-02,7,11,Excellent Measures in Place
Mongolia,2020-12-03,12,7,Standard
Mongolia,2020-12-04,11,12,Excellent Measures in Place
Mongolia,2020-12-05,7,11,Excellent Measures in Place
Mongolia,2020-12-06,38,7,Monitor
Mongolia,2020-12-07,1,38,Excellent Measures in Place
Mongolia,2020-12-08,5,1,Good Measures in Place
Mongolia,2020-12-09,5,5,Excellent Measures in Place
Mongolia,2020-12-10,7,5,Good Measures in Place
Mongolia,2020-12-11,1,7,Excellent Measures in Place
Mongolia,2020-12-12,1,1,Excellent Measures in Place
Mongolia,2020-12-13,5,1,Good Measures in Place
Mongolia,2020-12-14,5,5,Excellent Measures in Place
Mongolia,2020-12-15,1,5,Excellent Measures in Place
Mongolia,2020-12-16,5,1,Good Measures in Place
Mongolia,2020-12-17,18,5,Monitor
Mongolia,2020-12-18,12,18,Excellent Measures in Place
Mongolia,2020-12-19,8,12,Excellent Measures in Place
Mongolia,2020-12-20,32,8,Monitor
Mongolia,2020-12-21,13,32,Excellent Measures in Place
Mongolia,2020-12-22,57,13,Monitor
Mongolia,2020-12-23,6,57,Excellent Measures in Place
Mongolia,2020-12-24,6,6,Excellent Measures in Place
Mongolia,2020-12-25,7,6,Excellent Measures in Place
Mongolia,2020-12-26,39,7,Monitor
Mongolia,2020-12-27,16,39,Excellent Measures in Place
Mongolia,2020-12-28,38,16,Monitor
Mongolia,2020-12-29,20,38,Excellent Measures in Place
Mongolia,2020-12-30,20,20,Excellent Measures in Place
Mongolia,2020-12-31,5,20,Excellent Measures in Place
Mongolia,2021-01-01,22,5,Monitor
Mongolia,2021-01-02,21,22,Excellent Measures in Place
Mongolia,2021-01-03,23,21,Good Measures in Place
Mongolia,2021-01-04,22,23,Excellent Measures in Place
Mongolia,2021-01-05,0,22,Excellent Measures in Place
Mongolia,2021-01-06,0,0,Excellent Measures in Place
Mongolia,2021-01-07,87,0,Investigate
Mongolia,2021-01-08,13,87,Excellent Measures in Place
Mongolia,2021-01-09,21,13,Standard
Mongolia,2021-01-10,13,21,Excellent Measures in Place
Mongolia,2021-01-11,14,13,Excellent Measures in Place
Mongolia,2021-01-12,13,14,Excellent Measures in Place
Mongolia,2021-01-13,10,13,Excellent Measures in Place
Mongolia,2021-01-14,12,10,Good Measures in Place
Mongolia,2021-01-15,21,12,Standard
Mongolia,2021-01-16,5,21,Excellent Measures in Place
Mongolia,2021-01-17,9,5,Good Measures in Place
Mongolia,2021-01-18,10,9,Excellent Measures in Place
Mongolia,2021-01-19,32,10,Monitor
Mongolia,2021-01-20,16,32,Excellent Measures in Place
Mongolia,2021-01-21,8,16,Excellent Measures in Place
Mongolia,2021-01-22,19,8,Monitor
Mongolia,2021-01-23,16,19,Excellent Measures in Place
Mongolia,2021-01-24,16,16,Excellent Measures in Place
Mongolia,2021-01-25,13,16,Excellent Measures in Place
Mongolia,2021-01-26,11,13,Excellent Measures in Place
Mongolia,2021-01-27,25,11,Monitor
Mongolia,2021-01-28,18,25,Excellent Measures in Place
Mongolia,2021-01-29,32,18,Monitor
Mongolia,2021-01-30,37,32,Standard
Mongolia,2021-01-31,35,37,Excellent Measures in Place
Mongolia,2021-02-01,18,35,Excellent Measures in Place
Mongolia,2021-02-02,27,18,Standard
Mongolia,2021-02-03,31,27,Good Measures in Place
Mongolia,2021-02-04,38,31,Standard
Mongolia,2021-02-05,61,38,Monitor
Mongolia,2021-02-06,34,61,Excellent Measures in Place
Mongolia,2021-02-07,50,34,Monitor
Mongolia,2021-02-08,47,50,Excellent Measures in Place
Mongolia,2021-02-09,54,47,Standard
Mongolia,2021-02-10,33,54,Excellent Measures in Place
Mongolia,2021-02-11,40,33,Standard
Mongolia,2021-02-12,46,40,Standard
Mongolia,2021-02-13,58,46,Monitor
Mongolia,2021-02-14,32,58,Excellent Measures in Place
Mongolia,2021-02-15,33,32,Excellent Measures in Place
Mongolia,2021-02-16,28,33,Excellent Measures in Place
Mongolia,2021-02-17,49,28,Monitor
Mongolia,2021-02-18,58,49,Standard
Mongolia,2021-02-19,35,58,Excellent Measures in Place
Mongolia,2021-02-20,52,35,Monitor
Mongolia,2021-02-21,55,52,Good Measures in Place
Mongolia,2021-02-22,30,55,Excellent Measures in Place
Mongolia,2021-02-23,32,30,Good Measures in Place
Mongolia,2021-02-24,46,32,Monitor
Mongolia,2021-02-25,30,46,Excellent Measures in Place
Mongolia,2021-02-26,35,30,Standard
Mongolia,2021-02-27,41,35,Standard
Mongolia,2021-02-28,45,41,Good Measures in Place
Mongolia,2021-03-01,48,45,Good Measures in Place
Mongolia,2021-03-02,32,48,Excellent Measures in Place
Mongolia,2021-03-03,44,32,Monitor
Mongolia,2021-03-04,77,44,Monitor
Mongolia,2021-03-05,8,77,Excellent Measures in Place
Mongolia,2021-03-06,67,8,Investigate
Mongolia,2021-03-07,108,67,Monitor
Mongolia,2021-03-08,36,108,Excellent Measures in Place
Mongolia,2021-03-09,109,36,Investigate
Mongolia,2021-03-10,0,109,Excellent Measures in Place
Mongolia,2021-03-11,183,0,Investigate
Mongolia,2021-03-12,169,183,Excellent Measures in Place
Mongolia,2021-03-13,128,169,Excellent Measures in Place
Mongolia,2021-03-14,122,128,Excellent Measures in Place
Mongolia,2021-03-15,127,122,Standard
Mongolia,2021-03-16,130,127,Good Measures in Place
Mongolia,2021-03-17,158,130,Monitor
Mongolia,2021-03-18,160,158,Good Measures in Place
Mongolia,2021-03-19,148,160,Excellent Measures in Place
